user,tweet
SURINDER S. ARORA,Arvind Kejriwal: 7 reasons why Kejriwal-led AAP won Delhi election | India News - Times of India https://t.co/Yg0DoUYqZp
KS Khan Saidul,"Congrats To Cm Arvind Kejriwal Ji For Winning Delhi Once Again ☺️☺️
@ArvindKejriwal 
@AamAadmiParty https://t.co/gd4XfmHOUY"
Haveliwale,"Stop cursing Delhi ki janta for muftkhori, what was this if not a freebie during election campaign in 2014.… https://t.co/WLjvcZ6S44"
Ankit singh,@ArvindKejriwal  congrulation sir make cm in delhi 3rd time
arindambanerjee,"We will review why we failed to meet our own expectations
Our vote percentage has increased- says Manoj Tiwari, Del… https://t.co/tuoVvcvldi"
Ketan Kothari,@ArvindKejriwal EVM tampering had being done by AAP that's why you had won in delhi.#EVM_में_गड़बड़_हुई_है
Gangs of Memepur,"@kainatkanot Puri kayenaat is shifting to delhi
Sabko lung cancer se mrna h kya?"
Nadia Asif,"@RenukaJain6 Wah. You are giving citizenship to Pakistanis, Afghanis, and Bangladeshis, yet saying Delhi will becom… https://t.co/tiINSWEWAD"
Mohd Mizan shaikh,"अब ये अफवा कौन फैला रहा है कि BJP को 5 एकड जमीन दी जाएगी जहां वो अपनी सरकार बना सके।
Congratulations… https://t.co/O128USjk3V"
Hanif Salman,@anuragkashyap72 Hahaha ye Delhi tha kosis to kiye the sb lekin bechare pkda gye sukr hai kejriwal g ne camera lgwa diya ..
Naapaak,"दिल्ली चुनावः कांग्रेस का नहीं खुला खाता, 63 कैंडिडेट ने गंवाई जमानत
https://t.co/H2oIZLiozQ  via @NavbharatTimes:… https://t.co/9ttq1U9SCl"
Fatima Khan,@RanaAyyub Mam these people are painting @ArvindKejriwal bhagwa because of one reason alone and that is to show tha… https://t.co/5wR1kRKLi0
Trafalgar Law,@Saru81589968 @Miss_Kadyan @narendramodi If only Delhi campaign was run on development....
Abhirup,"#DelhiResults are local. Whoever I have spoken to - auto drivers, maids, thelawalas, office boys, the working class… https://t.co/Ar3JjAAz2w"
Sandeep Aggarwal,"@Swamy39 New Delhi is not a reflection of India. Kejriwal has done decent job as CM. Besides, 80% Muslims voted and… https://t.co/9a2t9RoWwh"
Chatraraj,"#Delhi Ki Niyat he nahi but, #Dil bhi kaala Ho Chuka hai.
#DelhiElectionResults2020"
Manjeet Kaur_ ਮਨਜੀਤ ਕੌਰ_,"लगता है जीत का जश्न हावी है ....क्या किसी नेता का बयान आया इस खौफनाक घटना पे ?
https://t.co/dkICtZVNtD"
Manu Mohanan,"#DelhiResults #DelhiElectionResults #DelhiPolls2020 
After continuous 15 years of @INCIndia Rule in Delhi NCR...
Co… https://t.co/TUduuAbZ9X"
#ମୋ_ବଟ ଯୋଜନା,"Dear @BJP4India @narendramodi @AmitShah 

You may have lost Delhi but dont lose the national interest. Please roll… https://t.co/FSAptJgLTn"
nuseij,@vsekbote @bharathlucky3 @girirajsinghbjp And make us think the slogan they have written on the billboard in PK say… https://t.co/D1UOnbLMRN
Sardar Nasir Ali khan,"Kejriwal is to Delhi 
What VPN is to Kashmir.
#DelhiElectionResults 
#kashmir"
Shaikh Farhat,@ArvindKejriwal @RajatSharmaLive Congratulations sir ...... Delhi boy kejriwar sir......only
Vinaya Kant Rai,".MUSLIM POLARISATION 
WAS NOT MAIN REASON OF 
BJP'S
DEFEAT IN DELHI 
WE DINT FIGHT ELECTIONS
IN THE WAY 
WE SUD HV… https://t.co/l99aegu68a"
Priye Yadav (प्रिय यादव),"Congratulations to newly elected MLAs of Delhi BJP:🙏
Rohini @Gupta_vijender Ji
Ghonda @AjayMahawarBJP Ji
LaxmiNagar… https://t.co/JqIT7v4CWP"
Tabassum,"My #TuesdayThought  Check out...

https://t.co/AZ8xozjrfe
.
.
#TuesdayMorning #TuesdayTip #Delhi #Spring2020 https://t.co/MCcZ847vmv"
super_guy,"@oldschoolmonk Local and national politics are different.. Bjp should have focus on local issues.. Water, roads, jo… https://t.co/RH1yxLRKXI"
Alligator🐊,"@noconversion Kuch nahi hoga inko samjhane se..
Delhi me dekha hai na kya hua..

Inko sone do,
Jab dushman laat maa… https://t.co/1e9lOXhgNV"
Mangesh,"#Cricketer_sudhirchaudhary @sudhirchaudhary
@ZeeNews
Sudhir Chaudhary explained the election of Delhi in today's DN… https://t.co/IkCZIte7in"
No2hate,@harsharao1996 @nimmaupendra So just some lazy ass doesn't work so you are saying it should not be given to all? Wh… https://t.co/sNXojUEeFR
Tamheed Bukhari,The win of AAP Party in #DelhiElection2020 was quite expected as the people of Delhi had a face they could put thei… https://t.co/MzZIBqWavb
Sid Vines,Congratulations to AAP and Shri @ArvindKejriwal Ji for the victory in the Delhi Assembly Elections.
Hiba,"Ye dilli hai mere yaar,Bus ishq Mohabbat pyar! Yet Delhi has proved today that we are enough smart to take dirty po… https://t.co/mCbO92A1lH"
Hemant singh,"@narendramodi @ArvindKejriwal Kha rabri kar kasrat,
Merne par hi swarg milta h.
Ban gayi Delhi world class.
Kuttey… https://t.co/sPE9SYqbQG"
shreeshail,No tweet from AAP after Delhi win😂
Akok Ken,@avni_joshi_ Thats historic mandate by the people of delhi.
Liaquat Hussain,Aisa Batan dabana kamal k phool pr taki batan yaha dabeh karent shaheenBagh me lage Yahe he BJP k leadero ki soch G… https://t.co/NTut4dHO8z
Abhay Mishra,"मीडिया को गोदी मीडिया कहने वाले  और EVM पर दोष मढ़ने वाले क्या अब मीडिया और चुनाव आयोग से माफी मानेंगे?
@ DELHI ELECTION"
हेमन्त शर्मा,"And the winner is... bijli, sadak &amp; paani!

Congratulations @ArvindKejriwal ji on being re-elected Delhi’s Chief Mi… https://t.co/492tmSmN5N"
ऑपइंडिया,"AAP की जीत के बाद भी तुम मुझे क्लीन चिट नहीं दे रहे, बंगाल हारने का डर है?: EVM का पत्र नेताओं को

@anupamnawada आप… https://t.co/js6XwYs8t2"
Harkanwal Singh,"@sudhirchaudhary Hate politics of BJP has failed. If Delhi had allowed GOLI MAARO gang to succeed, they would have… https://t.co/QvD2UBAdvF"
singh sahib,@rahulch87420970 @ZeeNewsHindi @GautamGambhir @BJP4India @AamAadmiParty saare desh k mantri muftkhor free bijli paa… https://t.co/VJNWopy9wC
sanjay kumar kashyap,Kejriwal The Nayak Trailer | Ft.Manoj Tiwari | Delhi Elections Results 2... https://t.co/mcpzs75gCP via @YouTube
p1yu5h,Congratulations #Delhi #AamAadmiParty 🙏🏽 https://t.co/9ICjol4L75
Jai,Congratulations sir @ArvindKejriwal make Delhi more beautiful #DelhiElectionResults #DelhiResults #DelhiElection2020 #ArvindKejriwal
Dr.ravi bhatt,"@ABPNews Koi nahi karega,pura depp ka diwala nikal jayega,kuch saalo mai,delhi mai b yahi hoga,kuch saalo m,bina re… https://t.co/prn1ZjS2Xo"
Joel G. Fernandes,"@ArvindKejriwal With the determination and the selfless service you have made to Delhi, If not AK, who?"
Suresh,"DELHI ELECTIONS BREAKING NEWS!!!

Rahul wants to know when would the counting of congress votes start 😜#DelhiAssemblyElections"
Tapesh Gupta,@modified_girl7 @AmitShah @blsanthosh @narendramodi Time to bring NRC in Delhi with army help  as illegal immigrant… https://t.co/6FRPqc60fE
Aditya Singh Kushwaha,@narendramodi desh ki Pradhanmantri ji Jo Kuchh Bhi Delhi mein hua Sahi Nahin hua ke liye ek meeting honi chahie ki… https://t.co/i9Zk5qiqDd
Gajanan Bolewar,"#ManojTiwari #AamAadmiParty #Delhi #DelhiAssemblyElections 
Meanwhile congress party https://t.co/gpQBlaGI41"
YR,Seeing #BJP_Mukt_Bharat is so funny coz seeing Delhi results even an illiterate person can tell it's @INCIndia mukth Bharat.
Jay,There's nothing to convince the people. They know who works better in Delhi. Nobody is dumb @GautamGambhir sir.😊
Suresh Sharma,CONGRESS NE AAP BANAIE .AANA HAZARE KI TEAM KO IJJAT KARTE TO KEJIRIWAL KO KON JANTA THA .AANA KO PARESAN KIYE TO K… https://t.co/J8aKaokHol
Takhi Ahmed,"@Arvidkejriwal @ArvindKejriwal
@delhipublic 
Kya Baat Hai 
ARVIND KEJRIWAL  Congratulations 
Dehli ke Log Ap Sab ne… https://t.co/ZKL1ttYGd5"
Jay,"""We Tried Our Best, But...."": BJP's Gautam Gambhir On Delhi Result - NDTV https://t.co/s2dB9lxfvt"
CMT,"#मोदी_हारा_शाहीनबाग_जीता

AK knew Muslim wud never vote for BJP nor turn to a weak Cong.

 So he focused on soft Hi… https://t.co/v7msR4S2Dc"
ABHIJIT NAIR 🏏🇦🇺,"@KChirakkal haha thanks ! i overestimated Congress by long margin 😂😂😂
LOL so far got Gujarat,MP and Delhi State pol… https://t.co/TO3d86Rnuu"
aranya sen,"@amitmalviya Am sorry Sir🙏 if you tag ur defeat to CAA protests etc, u r wrong. U couldn't make a CM quality in las… https://t.co/B84YYvPPFy"
Gaurav Sharma,"@JPNadda @AmitShah @narendramodi
Look at it.
Only East delhi has voted you that is just because of one man… https://t.co/2hrqLKAVBf"
Life is funny,"@JustMariner When I wait for someone, I sing ""इंतिहा हो गई, इंतजा़र की। 
आई न कुछ खबर, मेरे यार की""
😋😋😋"
Nurul shaikh,@PrashantKishor Ajj Ka sham parshant Kishore ke name and Delhi walon ke name
Aayush Sharma 🏳️‍🌈,This disgusting journalist named @sudhirchaudhary said people of Delhi will vote for Imran Khan too. They just cann… https://t.co/XZnrNCLOYR
Ankit tomar,@iArmySupporter Bjp ko bhi delhi me 40% vote mile hai ye sbh vote sachhe rastravaadio ke hai ..jai hind
WeatherNewDelhi,"Right now: Smoke, Temperature: 17.93C, Humidity: 63, Wind: From NNW at 2.1KPH, Updated: 9:54PM #Delhi #Weather"
RVAIDYA2000,Delhi Results: A Story of Two Losers https://t.co/dx80VFlcRb via @PGurus1
M Murali,@sunandavashisht @AppleCi52985582 If I will be Modi or Shah I will ask all my 7 Delhi MPs to resign and seek re-ele… https://t.co/IkniBiRDic
Italo Disco,@ArvindKejriwal Now we hope Delhi gets statehood too. Long pending.
YOUTH ideology,"बीजेपी #delhi से दूर।
और अबकी बार #बिहार से बाहर।।
#DelhiResults
#"
Vikash Choudhry,My best wishes &amp; congratulations to @ArvindKejriwal and the AAP on winning the Delhi Assembly elections.
Kalpesh M Joshi,"@GautamGambhir @ArvindKejriwal में भी मोदी भकत हु
मुजको भी दुख हुवा है bjp की हार का
Congretulation delhi
Congretul… https://t.co/RiQaMIEGqt"
Diksha Tewathia,"@SaffronStalin Obviously honge. Punjabis in Delhi, punjab, Mumbai etc are also culturally different."
REJECT CAB&NRC. AAP only option.,Today @AamAadmiParty won Delhi with 53.5 vote share against the power of bureaucracy/DP/EC/GOONS&amp;MONEY. In fact win… https://t.co/TLX2xK6Yqq
दीपांकर बत्रा ( दिव्य रामानुज दास ),@moronhumor Delhi
Chhotelal Verma,@ArvindKejriwal @RajatSharmaLive Congratulation sir for third time victory for Delhi assembly election Delhi people choose development
Shayan,Kudos to Delhi people for their support and believe on @ArvindKejriwal. Undoubtedly Delhi will again flourish with… https://t.co/iiQ5NEsvrE
I_am_Indian,"@aajtak Delhi voters  kept all three political  parties  happy. 

1. Congress - no loss of seats. (earlier  zero no… https://t.co/62PBAVknFV"
Reshma Beeram,"Delhi has shown us what right opposition and an educated electorate can do to BJP. Delhi voted for AAP, Delhi voted for ache din."
Atul Kumar Srivastava,BJP leaders thinking for Delhi.....Bulati hai magar jane ka nai....😅😅😝😝😝 #DelhiResults #DelhiPolls2020… https://t.co/IrhXY0BE79
Kamal baverwal,@ArvindKejriwal Congratulations sir for victory in Delhi election
VIVENDER KUMAR DUGGAL,It seems that evm was hacked by Aap as Sanjay singh was saying in past. It was easier for aap to hack and manipulat… https://t.co/v0RJnxPLhu
Diamond #No Aim No Shame.,"@muggledup You mean tosay before AAP 

People were not paying tax.

Govt didn't had money to provide good school an… https://t.co/hUuIiY2F7Q"
Janmejay Mohapatra,Here is your answer. despite freebies the #Kejriwal Government maintained revenue surplus over last five years.… https://t.co/OqxTXLEYdp
Ricky🌈🏳‍🌈 (Straight),":@payal_choksi Aa loko delhi ma hinduo ne gado api ne khotu kari rayha che. 
Mistake BKP hati.. 
Su kevu?"
ఆంధ్రా వాణి,@khatvaanga @vijayawadaworld Ila pichi vaagudu vage bjp Delhi lo cheepuru debbalu tinindi. Ani anpinchukoku.
Antar,"Apparently the return of “Mughal Raaj” in Delhi again!!
Delhi always been sultanate of Babur, Akbar, Aurangzeb, Sha… https://t.co/xcuqlCQNgD"
Dhananjay Rakesh,"A big lesson...being literate doesn't mean being educated!
I have realised, there was some campaign going on 24*7 a… https://t.co/mEg9Aolc0p"
Noor Patel,@sudhirchaudhary Aaj India jeeta aur pakistan hara... Thanks delhi public once again
jivanmartu,But sir ab isko janta ke tax ka ek bhi rupiya mat Dena .. Delhi me free me लूटने के लिए .. आपको हिंदुस्तान की कसम .… https://t.co/zk18yMxDCY
CMT,"#DelhiPolls2020

AK knew Muslim wud never vote for BJP nor turn to a weak Cong.

 So he focused on soft Hinduism an… https://t.co/wYnhYRLNUy"
Silverspoon,@vivekagnihotri Aspiring to replace him? You can do better than him sir.... go ahead Delhi is with you... we all are with You....
JOIN AAP,"Wada karo ki:
1) vidhayak ayogya nahi karoge
2) Delhi police ka durupyog rokoge
3) janta ke kaam hone doge

1.5 saa… https://t.co/prwq0ZDfHe"
Gujaratriots.com,@pyara_dilawar @5Forty3 This time you are absolutely right. But then anyone can be wrong. He was totally wrong in C… https://t.co/AKfw8lkGMo
Democracy Watch,@BDUTT Where in Delhi or across the border...
Shahul Hameed,"Reflections
1) Apologise for being wrong on Delhi. Always a shame to get direction wrong 
2) In our defense, we pul… https://t.co/pD8cdwZsfL"
BAIDYA NATH MISHRA,The people of Delhi tried to finish themselves on 08 - 02 - 20 by 08 votes to BJP. Their suicidal step results came… https://t.co/nNMsBGEkAM
Dr. Praveen Gautam,"#Delhi me #NPR #NRC #CAA प्रभावशाली स्तर से लागू.. घुसपैठिए.. भरवे.. जाहिल.. गावर.. समाज की शांति, प्रगति आपसी सौहा… https://t.co/6swfRZYYvb"
Arun,Hope all Delhi voters will see this. https://t.co/36L3imCFE1
Mohd Khalid,"Congratulations @ArvindKejriwal sir 62 seat Won in Delhi
Insha Allah Next Pm of India https://t.co/gT5B7K8lRf"
black sheep,"@Darkweb_182 @RealSandeep21 @AMIT_GUJJU That is exactly what Kejriwal did.
He went mute after 2019 election results… https://t.co/pDSsaYZ29J"
Ramkumar Shukla 🗺️,"@pranavspeaks @ANI CAA Protest in Delhi:A part of Delhi is paralysed,  riots happened, AAP MLA A Khan actively invo… https://t.co/jsdEoY7sou"
Ashish Dubey,"@ArvindKejriwal Sir, many many congratulations for winning Delhi elections and the hearts of Delhi-ites. We expect… https://t.co/VoSnFsH7OG"
G V Nair🇮🇳NaMo🙏,@keralaCastro @advpadmakumar @BJP4Keralam Worst BJP leaders No.1 in  Kerala @BJP4Keralam  &amp; No.2 in Delhi… https://t.co/3ogg2GKE2N
Vijay,"@ArvindKejriwal sir aapke dil jeet liya,main 3-7feb delhi mein tha...Auto rikshaw and e rikshaw people were soo muc… https://t.co/vC3289KTaG"
Ramya Saiva 😘,"@nallarasu @KosalramT @news7tamil If we need to check Delhi we can ask 7 MP's to resign, why dissolve parliment ? 😂"
Md Sazid Hussain,"Congratulations @ArvindKejriwal ji for your tremendous victory. It is not only  victory of Arvind Kejriwal ji, it i… https://t.co/SkYCku06oc"
IndSamachar,The #SupremeCourt sought response from the four death row convicts in the #Nirbhaya gang rape and murder case on Ce… https://t.co/zMRR3ybcPh
Aslam Khan,"Gobar patra after losing delhi. 😭😭😭
#कमल_फट_गया_दिल्ली_में #मोदी_हारा_शाहीनबाग_जीता https://t.co/U0JFnm9zLD https://t.co/8eYXglQL0t"
Humor Wala Baba,@amitbehere Amit fir maza nahi rahega twitter pe... Jab aise (Delhi election result) kuch mauke aate hai toh bada maza aata hai
Achyuta Samanta,Congratulations to @AamAadmiParty and @ArvindKejriwal Ji on your landslide win in #DelhiPolls2020. I wish you a suc… https://t.co/IpEknhab4r
Lalai Singh,#desh ki rajnitik partiyon Ko Bata dun ki Bharat 1 Aisa Desh hai jismein manavta Prem pyar aur Sanskriti se khilwad… https://t.co/zQooWNUmlP
santosh Rai,@AnuradhaSKurmi @ProfNoorul @priyapyari55 @priyavarma_1 @sakshijoshii @SavitaNishad15 @RitujainMe @Gautama75980374… https://t.co/2TFl9lJnoe
👶🏻👦🏻👨🏻👴🏻,"भाजपा बोली थीं...अगर #Delhi में जीत गये..तो लड़कियों के शादी के लिए 51 हज़ार देंगे..?
लड़कियों को सायकल स्कूटी दें… https://t.co/l291NBwr6M"
